rating,title,text
3.0,Not easy to do,"I was awarded gift cards for a product I had purchased.  I did not know what I wanted to use the cards for so I decided to ""bank"" them on my Amazon account.  It took a long time to figure out how to load these coupons/cards.  Once I figured it out it seemed easy enough.  (Don't ask me how to do it again!!)"
5.0,Quick and easy!,Easiest way to send a gift.
1.0,Stupid and inefficient,Where is my $$ its been days used to be hours.
5.0,Five Stars,thanks
5.0,Five Stars,thanks
5.0,Five Stars,thanks
5.0,I love my Amazon gift card,"I love my Amazon gift card, especially for buying books for my Kindle Paperwhite.  It makes it so easy just load it and use it for one click purchase."
5.0,Five Stars,Easy to reload card.
5.0,Fantastic,"Its pretty self explanatory of what it is and its function. However what makes the card great is the fact that Amazon is a store that has almost everything, at usually a great price. These are my go to for birthdays and holidays."
5.0,Fantastic,"Its pretty self explanatory of what it is and its function. However what makes the card great is the fact that Amazon is a store that has almost everything, at usually a great price. These are my go to for birthdays and holidays."
5.0,Five Stars,Easy to use and gets the job done
5.0,Five Stars,one day  great gift
5.0,10% more!!,"Anytime I get 10% extra, is great!!"
5.0,Five Stars,Got it
4.0,it was very nice. mine had a minor but noticeable gash across ...,it was very nice.  mine had a minor but noticeable gash across the top like somebody had scratched it had with a knife or key.
5.0,Perfect gift,Perfect gift when you are stumped  about what to get for those service people who make your life much better. The response from my hair stylist said just that “perfect”.
3.0,"Cute, if you want a pirate pinata",Cute idea. I wish it would've been packaged a little more carefully rather than being thrown in with other ordered items - it needs its been little box. Arrived with bent ears and one of the eyes was missing.
5.0,Reload is Easy!!,Thanks for allowing me to reload my gift card to purchase more items w/o using my credit card. ty
5.0,It's a cracking egg!,"If you are going to give a gift card, this is the one to chose. Besides the obvious benefits of an Amazon card, the card holder is unique and quality made."
5.0,It's a cracking egg!,"If you are going to give a gift card, this is the one to chose. Besides the obvious benefits of an Amazon card, the card holder is unique and quality made."
5.0,Great choice!,"Endless apps! Service was meh, but it was a holiday. Waiter was super nice but busy. Food was good as was the drinks. Great value"
5.0,Five Stars,Can go wrong with a gift card!
5.0,Perfect little gift box,"Yes it’s a box , but a very well constructed box. It is really cute to . No need for wrapping. It’s the perfect little gift box."
1.0,Card does not work.. will never purchase visa gift card on Amazon again.,Card does not work.. will never purchase visa gift card on Amazon again.
5.0,Five Stars,"extra bonus, the box.  thank you"
1.0,Gift cards don’t work,"I bought these for Christmas gifts, and they’re NOT working."
1.0,Lies,If you bought these during the promotion to get $15 credit don't get excited. You don't get any credit.
5.0,Easy purchase,&lt;Mother purchased what she needed
5.0,Five Stars,it's good
5.0,Five Stars,Being used to add to library.
5.0,Birthday Gift,"I got this gift card for my daughter's birthday and she received it really fast.  She was very happy with the card because she loves CPK.  The great thing about this order is that it was filled by Amazon, that's why I think she received it so quickly."
5.0,Great package,Loved the package!
1.0,BUYER BEWARE!!!! Read more.,"C H E C K  Y O U R  S T A T E M E N T S  T O  E N S U R E  N O T H I N G  L I K E  T H I S  H A P P E N S  T O  Y O U. I used as credit card to order an e-gift card. I had never used this particular card before on any Amazon purchases. The one and only time was on this $15 gift card. A few days later, I noticed an additional charge for $12.99 on this card. Again, I had only used this card once on Amazon for the gift card. I called customer service and questioned it. Rep told me me a Prime account had been purchased through my Amazon account for a monthly Prime Subscription for $12.99 a month. I asked what address information she had on the charge and she said it was my home address. This lead me to believe my information was not stolen but rather Amazon's system took my information, without my consent, and  activated a prime account, which I already have, since I am on the annual plan and would not need another one on a monthly basis. Be careful when you buy a gift card."
5.0,Great deal,Great deal
5.0,I think that is a very good way to reload gift cards way-to-go AMAZON,I  think that is a very good way to reload gift cards  way-to-go AMAZON !!!!!!!!!!
5.0,Five Stars,The gift box is a very nice touch.  Thank you.
5.0,Five Stars,Very pleased.
5.0,Super Easy and Great Gifts,"Fast shipping, super easy & recipients love the chose to get to chose what they want to order!"
5.0,A Great ALL YEAR LONG  bonus,"I use them all year as &#34;tuck in&#34; for Mother's/Father's Day, birthdays, Christmas, etc. WARNING...if it comes in a box, the USPS charges extra postage and the envelope may not fit thru the PO mail slot...Who knew..."
1.0,Could not pay,When I paid the balance is still shown as 0. It is hard to use and a waste of money. Please consider before you do so.
4.0,great gift,grnad child loved the gift
4.0,Wonderful perfect gift❤️❤️❤️,There is nothing at all to dislike - a perfect gift - for every occasion‼️‼️‼️❤️
5.0,Five Stars,Perfect gift
5.0,Five Stars,It's a greaf gift for my sons
5.0,Starbucks Gift Card $25,What could go wrong with gift cards????<br /><br />Fast shipping is a plus.
5.0,Amazon Gift Card Balance Reload - Quick & Easy,"Easy peasy.  No issues, quick, easy, and new balance showed up immediately."
5.0,Perfect!,This was the perfect gift for a friend who travels quite a bit.  She loves to find the most unique places to stay while on the road.  She loved her gift card/
5.0,Five Stars,Always great gifts
5.0,Five Stars,Great way to buy gift cards.
5.0,perfect to keep these on hand for gifts or use ...,perfect to keep these on hand for gifts or use as incentive for children's report cards.  no cost until amount that you decide is applied to card.
5.0,Five Stars,prefect
5.0,Five Stars,Bear is high quality
5.0,Five Stars,Cute tin for gift card!
5.0,Snowflake Tin,Love the snowflake tin holder for the gift card!!!!  I love the fact the tin is reusable.  Not sure what I will use it for again but I love it!!!!
5.0,Easy and no problems,Ordered for a friend! Easy and no problems! A++ company
5.0,I will always use gift cards for purchases rather than my debit or credit card!,I like buying gift cards to use to purchase my items because of privacy and security reasons.<br /><br />Amazon takes a lot of precautions but sometimes you never know that person you're buying from.
5.0,Easy to give gifts,Great job once again Amazon
1.0,"Cute, But Don't Work","If it was possible to give zero stars, I would.  This makes for a great teacher appreciation gift until you hear that the gift cards don't work.  And then Amazon Customer Service tells you that they can't help you.  Thanks for nothing.  Do not buy these gift cards!"
5.0,Five Stars,The perfect holiday stocking stuffer. And I didn't even have to wait in line at Starbucks.
5.0,Red Robin gift card,Fast delivery and the gift card worked without no trouble
5.0,Great deal!,Bought for $10.00 off. Great deal!
5.0,Pretty good price,Bought this for $10.00 off. Pretty good price.
5.0,So pretty good deal,Bought it for $5.00 off. So pretty good deal.
5.0,that I thought it'd be fun for my daughter's doll to get a 'package' in ...,"HaHaHa.  We buy so much stuff from Amazon, that I thought it'd be fun for my daughter's doll to get a 'package' in the mail. There are magnets that open and close the box, and even a faux 'tape' seam.  We just used the gift card for our regular amazon purchases--and now the American Girl doll can get packages delivered!  It's a really cute box."
5.0,Five Stars,discount great
5.0,Adorable for a gift!,So CUTE!  Way better than just sticking a generic gift card in an envelope.  It's like a gift all in itself.
5.0,Recipients were happy with this giftcare,"The giftcard arrived the next day, as promised, and our friends were very happy.  This giftcard gives some good choices of restaurants to dine in."
5.0,Five Stars,as described
5.0,Great gift,Was a gift
5.0,Easy,simple way to reload my balance online. made $10 for first time use
5.0,Easy gift,Nice package
5.0,Nice design,Very nice design.
1.0,Not a good deal,They only give you the 2% if  you use a bank account. Not a good enough incentive if I cannot take advantage of my CC 5% cash back.
5.0,As advertised,"Was hesitant based off reviews. Came quick and I checked the balance online. It all checks out, folks."
5.0,Excelente,Excelente servicio y producto.
5.0,Easy to use,Amazon is the best!
5.0,Five Stars,Got everything shipped by Christmas and everyone loved their gifts!
5.0,great and real discounts,It is a good way to buy an electronic spare parts I needed
3.0,Adding to account,It was not a gift card so it was disconcerting trying to add credit to my account
5.0,"Great card, but seems pointless for those with credit.  Maybe a gift for college kids or friends.",I want more of those bonuses<br /><br />con: Why do I need a reload when I have an Amazon Prime Card?<br /><br />Pro: Great when offering a bonus on the reload.
5.0,Great gift idea,Fast and convient.  Great gift idea...
5.0,Five Stars,Fast and efficient!
5.0,Easy to load!,Great access
5.0,Good!,What can you say for a gift card? lol
5.0,Eazy,Super easy and convenient
1.0,Scam,"These cards do not work.  Received 4 separate cards for Christmas.  When we tried using them in the store all four said invalid format.  Tried ordering online and same thing happened.  Amazon refunded money, but what they really should do is pull this from their site."
1.0,Scam,"These cards do not work.  Received 4 separate cards for Christmas.  When we tried using them in the store all four said invalid format.  Tried ordering online and same thing happened.  Amazon refunded money, but what they really should do is pull this from their site."
